,SN_x,Row#,Tree#,Species_x,diam_in_1,Unnamed: 0,date,lat,lon,tree_id,diam_app,height_app,species,height_url,diam_url,parcel_id,notes,row,tree_idx,height_in_1,SN_y,Species_y,Height (ft),diam_in_2,height_in_2
106,45,8,4,Blackwalnut,12.6,0.0,2022-10-17 17:29:28.019,37.19978942539295,-80.57581915527635,D46713A7-2B8D-4FF6-8362-C75BA78CAF0E,11.45788886415677,325.2234796839437,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC66CE770-2ED3-4075-ACEF-8BCA1E42983D.png?alt=media&token=c2794706-a1d2-444e-953b-57dfe535ec3b,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F333A45E9-67A4-4258-8863-A11F83FFD9E5.png?alt=media&token=0ed6237c-39d5-4c2a-8e76-b2e648688331,5F2EA33C-65AD-4826-BF5C-D585E410C877,R8P4,8.0,4.0,504.0,45,Blackwalnut,49.1,12.3,589.2
107,45,8,4,Blackwalnut,12.6,0.0,2022-10-26 19:12:59.965,37.20039597304029,-80.57501338023164,5DF182F8-414D-411F-BEEB-A7D2B7836742,11.23455683077414,436.8375417754406,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD4C4E51C-195F-4594-8AA7-6688B0435610.png?alt=media&token=c1404d07-3ccb-4132-92a8-6bdb7b720970,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD25F24CF-8BE4-4A2C-B99A-5E4D66CF5C7A.png?alt=media&token=2447026c-b162-4cfb-b818-9403ac712b44,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R8P4,8.0,4.0,504.0,45,Blackwalnut,49.1,12.3,589.2
108,46,8,5,Blackwalnut,10.5,0.0,2022-10-17 17:24:55.130,37.1998707717631,-80.5755796004837,F9A2ACB1-815A-4025-8FC3-D4708DE2EC3C,9.082331080136337,312.7303649121382,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F972DF871-C4A4-4917-8BE7-15A30D4BD3CF.png?alt=media&token=80b1e7a9-baf6-4d1e-8751-4d1ab0dc245d,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6D605F82-E81B-4C47-A48F-295AB130BAF2.png?alt=media&token=93b111e9-ce78-4d8f-a14a-14ccab655349,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R8; p5,8.0,5.0,492.0,46,Blackwalnut,40.7,10.5,488.40000000000003
109,46,8,5,Blackwalnut,10.5,0.0,2022-10-17 17:30:57.210,37.19988428235818,-80.57576963635636,AF9B6269-0254-49BA-8D3F-2A6B71F3BFA3,9.37562171868452,337.2201018446074,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F86029104-FAA9-46C2-AEF2-F6F091090545.png?alt=media&token=c6496473-dcac-4050-8b1b-f47b31b7a9a3,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3E5D3B53-E4AA-47DC-84BD-B76D3DD11203.png?alt=media&token=96c80a3e-92e6-4f92-afe9-9f2a1df50379,5F2EA33C-65AD-4826-BF5C-D585E410C877,R8P5,8.0,5.0,492.0,46,Blackwalnut,40.7,10.5,488.40000000000003
110,46,8,5,Blackwalnut,10.5,0.0,2022-10-26 19:09:52.779,37.19992755915709,-80.57571186691575,390CFBF1-F4DA-4153-BEAC-9D37E7C2B9D1,9.431329181813819,322.8346006138119,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F34500801-865A-4A5E-895E-5ECCB6AF194F.png?alt=media&token=3cbaea9a-71db-4056-9c89-c19405d077df,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB2215EAB-E337-4D0D-B3D5-008697D3DC5C.png?alt=media&token=62b716c5-2f81-40a1-b7b9-564b6dfc491e,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R8P5,8.0,5.0,492.0,46,Blackwalnut,40.7,10.5,488.40000000000003
111,47,9,1,Blackwalnut,16.3,0.0,2022-10-17 17:43:22.273,37.19964835796245,-80.57618133731239,FC4F4ECF-197E-417E-809A-6C42C46B7425,14.47755990065928,320.7944134088952,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F701AE3B0-01EA-4E17-939A-E200B802650F.png?alt=media&token=b61e6262-9859-4aa6-9fda-db67ba9f1cbc,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1C34D3E7-0D91-45C6-8665-A8AD0177585A.png?alt=media&token=9ce276a6-142c-4407-be41-8d9b8ff94c4d,5F2EA33C-65AD-4826-BF5C-D585E410C877,R9P1,9.0,1.0,574.8,47,Blackwalnut,55.7,16.3,668.4000000000001
112,47,9,1,Blackwalnut,16.3,0.0,2022-10-26 19:20:56.412,37.19963536876591,-80.57621431810243,88C7A168-62DB-4E5F-A36D-18D11B7B27A0,13.61929290876614,510.6992421187754,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6D7F129B-BD7A-48D3-82AB-B7E84C2FC88D.png?alt=media&token=39bfa258-e773-48a1-9964-039340c0bb4d,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FABFE5689-1E5B-41FE-817C-23F3BA49D6EA.png?alt=media&token=873d5905-a708-4d0f-adf9-8baba2f1229d,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R9P1,9.0,1.0,574.8,47,Blackwalnut,55.7,16.3,668.4000000000001
113,48,9,2,Blackwalnut,13.1,0.0,2022-10-17 17:38:01.124,37.19970504454378,-80.5760976351192,ED8F8C76-61CE-4A52-9EBE-0881D7B3AE5A,11.98372385633273,296.117827648253,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F871A1504-0D50-47EC-B373-6E29504157CE.png?alt=media&token=f22e2d95-c261-4a0c-814e-f34d4f644ef7,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F2B4FAC6C-E783-4ADC-875E-8608CDF944E2.png?alt=media&token=fd581e92-c45e-4dac-9707-d8bdcda09796,5F2EA33C-65AD-4826-BF5C-D585E410C877,R9P2,9.0,2.0,676.8,48,Blackwalnut,49.0,13.0,588.0
114,48,9,2,Blackwalnut,13.1,0.0,2022-10-26 19:22:18.961,37.19968453494909,-80.57614715498849,3CAE115A-2028-4E47-A729-843AF78B02A3,11.99764529551108,384.8771973857729,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3A37C01E-C6B0-432D-809B-AC6EA8381F11.png?alt=media&token=e4839437-61e9-4dda-8839-bd5f09de5c34,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F5608F6BE-9EA4-4B26-BAB6-1EF8EA7A7F5D.png?alt=media&token=487730e9-22e2-48e6-befd-83279cd4ece2,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R9P2,9.0,2.0,676.8,48,Blackwalnut,49.0,13.0,588.0
115,49,9,3,Blackwalnut,12.4,0.0,2022-10-17 17:37:02.349,37.19970911372973,-80.57600693544289,D9126304-0460-426E-A99C-E57C3E82A0A3,11.26966725184223,285.3368586442602,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FEA56C46D-381C-4880-9C47-9FC4EB876336.png?alt=media&token=5a627083-9fdc-4475-93eb-c00558d1332f,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F15D14C36-0166-4624-A6B9-00146DA6B8A6.png?alt=media&token=7f9973ef-2e4c-4607-abf3-bf4d5758eb43,5F2EA33C-65AD-4826-BF5C-D585E410C877,R9P3,9.0,3.0,555.5999999999999,49,Blackwalnut,56.7,12.6,680.4000000000001
116,49,9,3,Blackwalnut,12.4,0.0,2022-10-26 19:23:38.843,37.19986092529923,-80.57607898556515,DD1EA888-5BB5-4FFA-BAF2-4C8B99B0D9EF,11.39029625832565,387.2512832401306,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F59B71BB4-7465-45C4-BCDF-66D9E69BF898.png?alt=media&token=3d1ba2bc-d55e-4460-9028-2fe15a2715f8,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F2619A9EC-165A-447E-A3A3-C5832736D9D9.png?alt=media&token=af8825dd-df6a-461a-ba87-c6a10d226704,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R9P3,9.0,3.0,555.5999999999999,49,Blackwalnut,56.7,12.6,680.4000000000001
117,50,9,4,Blackwalnut,11.8,0.0,2022-10-17 17:36:08.140,37.19980194543837,-80.57597518279549,7F1A5A3B-7B0F-4365-BC69-CA7A81D54FE9,10.5344486518169,277.4350286468746,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9E96B577-A055-4F37-B1DC-7A4EE0CAF263.png?alt=media&token=949c9039-e4e9-466e-aa5e-e8bbbac67fc7,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F0E96BAE3-8ED4-4DB3-99D9-1074C4F8D4EF.png?alt=media&token=70e929d0-8dee-47cb-8d14-e8a6d477ae15,5F2EA33C-65AD-4826-BF5C-D585E410C877,R9P4,9.0,4.0,375.6,50,Blackwalnut,30.1,12.0,361.20000000000005
118,50,9,4,Blackwalnut,11.8,0.0,2022-10-26 19:28:25.265,37.19982424375942,-80.57598866132,8AAD3886-F012-49F5-A9F9-E4070DD0C0B9,10.60766497934897,357.5305112703579,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F26FD9933-E557-4BEE-9A02-DEB22B161FB4.png?alt=media&token=0977b6b7-75f0-4144-b8bb-c0357ffea159,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F38DCDAF7-B851-4185-9A25-9FF33B44D1F7.png?alt=media&token=ca8c550e-c8ac-4ad1-a6be-a249ccc809ab,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R9P4,9.0,4.0,375.6,50,Blackwalnut,30.1,12.0,361.20000000000005
119,51,9,5,Blackwalnut,10.3,0.0,2022-10-17 17:32:54.664,37.1999355587781,-80.57577396491283,1C617710-E2AC-4CCC-9D64-8B7E57B36271,9.786342893998455,198.2688528346264,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8F5F496E-8C47-46FD-B151-C39F77572D2E.png?alt=media&token=519b3beb-7a8a-4daf-9471-334bd661cd43,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBC0C7A87-2909-4123-A942-EFAC38F632E2.png?alt=media&token=7672c547-ef23-4d08-8e3c-f2c9e6a61132,5F2EA33C-65AD-4826-BF5C-D585E410C877,R9P5,9.0,5.0,376.79999999999995,51,Blackwalnut,32.6,10.1,391.20000000000005
120,51,9,5,Blackwalnut,10.3,0.0,2022-10-26 19:30:47.537,37.19998424839069,-80.57589817070458,594499E2-BA67-4C25-9D90-A1E51B4A9E30,8.980763240123359,314.2551925238662,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F63CC82A4-673A-4AE2-9C66-23F997B2DC90.png?alt=media&token=30581d13-2b68-40e4-9f08-94b6fa1cdb04,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FCC429A67-CE2F-43CD-B3FB-E46D1693DAA5.png?alt=media&token=c3c8f2a0-be56-4761-9700-8a2f3eb522fc,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R9P5,9.0,5.0,376.79999999999995,51,Blackwalnut,32.6,10.1,391.20000000000005
121,52,9,6,Blackwalnut,7.8,0.0,2022-10-17 17:31:56.046,37.20000515408684,-80.57580778505431,5D6BA82B-9453-416F-989F-1E1FA958077C,6.776438571336701,244.7409141720749,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F2365CCBE-5145-4CB0-AFC3-53AAB651F1DD.png?alt=media&token=17997425-9cc3-48fd-bd0d-0b3ad4b59ed3,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F231B02D6-C257-4F86-A892-31EF3B93FECC.png?alt=media&token=b0758a8a-5a1e-4602-9a78-ff73e95398e8,5F2EA33C-65AD-4826-BF5C-D585E410C877,R9P6,9.0,6.0,343.20000000000005,52,Blackwalnut,30.7,7.8,368.4
122,52,9,6,Blackwalnut,7.8,0.0,2022-10-26 19:32:19.428,37.20000748526849,-80.57582453265441,63AAA3B0-6C3D-4E8F-822D-7E709014C85B,6.928939636298052,268.4889815923736,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC609AF41-39C9-4AC1-877D-EAC4B33DB5E7.png?alt=media&token=862c70f1-3c63-428e-b4a0-a279b23b438c,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6E8C631B-20EB-4D23-A589-7291DD6A0E13.png?alt=media&token=b817defa-f3cd-4094-83d8-1b700542c7ab,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R9P6,9.0,6.0,343.20000000000005,52,Blackwalnut,30.7,7.8,368.4
123,53,10,1,Honeylocust,9.4,0.0,2022-10-19 17:26:42.492,37.20002843536176,-80.57668475441687,50FBA950-2677-4974-B224-0C374D35EED7,9.43255530098292,269.7494086318129,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F50C5B772-9E6F-415F-AD91-916A395BFE9E.png?alt=media&token=63e2aaa4-b9bf-454c-ac16-7bd35868ec67,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F862D03C7-2D5B-4372-BFCF-BF999417009F.png?alt=media&token=ad8e6bad-d6c1-42ea-8a60-dbcb1f65c089,5F2EA33C-65AD-4826-BF5C-D585E410C877,R10P1,10.0,1.0,417.59999999999997,53,Honeylocust,32.5,9.8,390.0
124,53,10,1,Honeylocust,9.4,0.0,2022-10-26 19:58:02.641,37.19998933378346,-80.57672054514342,581EF5B1-7B15-4610-B456-B3C045C657AC,8.261666640521973,313.217452191931,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3883CBEE-765C-4ECB-8107-C4022250BCDE.png?alt=media&token=e0fe2799-4310-4d0b-8070-9060fcea5715,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F90270179-BF3B-4FDB-B333-A8F550E0E52C.png?alt=media&token=1033e8e1-3d47-48ad-a0b4-7c0eeb927b9d,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R10P1,10.0,1.0,417.59999999999997,53,Honeylocust,32.5,9.8,390.0
125,54,10,2,Honeylocust,9.8,0.0,2022-10-19 17:25:44.123,37.20003080717188,-80.57667790274982,C000EB13-A658-428F-9313-6E75416F501B,9.09427136886777,234.2447708910844,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC1B342D4-0521-4631-AEB3-B9F5B9C0FB9A.png?alt=media&token=55cae527-f88a-4b13-8ae4-4e789e175112,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1A07F30E-038B-417D-8595-492B5CB479C7.png?alt=media&token=97545333-a705-4e6a-8fd8-329b83244746,5F2EA33C-65AD-4826-BF5C-D585E410C877,R10P2,10.0,2.0,453.59999999999997,54,Honeylocust,39.5,9.9,474.0
126,54,10,2,Honeylocust,9.8,0.0,2022-10-26 19:56:52.164,37.20006114213541,-80.57660491009172,F153370A-90F0-44E7-A09F-0989BAFEEB02,8.856134386513178,281.932447838971,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBF245A17-1A3C-41F8-A0D9-824BEC97E01B.png?alt=media&token=5df61a2a-3539-4844-9d5e-6719865bb4e6,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB3B6F0F2-C45B-42E1-9D7F-31E70A1FE5F9.png?alt=media&token=1ad178d5-10f0-4ed1-b6d3-7b4384e67a4e,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R10P2,10.0,2.0,453.59999999999997,54,Honeylocust,39.5,9.9,474.0
127,55,10,3,Honeylocust,7.6,0.0,2022-10-19 17:24:28.767,37.20011036846526,-80.57660504251771,9A88CBEC-7FBB-4F4A-A6F5-740C4DB78433,7.583508927991072,233.3522030687708,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F54AE16FC-2D35-4DBA-A95A-5AE044A62536.png?alt=media&token=68c65baf-a9a0-44d6-9289-736c0e9d3973,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FEC529696-EA37-4F10-82A4-4A24B44C8570.png?alt=media&token=1ffff34c-d22a-46c0-ba36-7296e785a130,5F2EA33C-65AD-4826-BF5C-D585E410C877,R10P3,10.0,3.0,363.6,55,Honeylocust,28.899999999999995,7.7,346.79999999999995
128,55,10,3,Honeylocust,7.6,0.0,2022-10-26 19:55:46.999,37.2000729432676,-80.57660789236479,62EEDAD9-3C20-4E00-B09B-C3CF05744FE9,7.725519927467887,271.0699471901721,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA55C951D-1B78-452C-900F-96F4CA4C20A6.png?alt=media&token=bdec90ae-bd26-478b-83a3-fb9ffa5a2c6a,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9029F7C5-0BD7-4F3A-AF04-4A3A47484C10.png?alt=media&token=657c1117-81c1-4074-af15-93f117c93cfc,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R10P3,10.0,3.0,363.6,55,Honeylocust,28.899999999999995,7.7,346.79999999999995
129,56,10,4,Honeylocust,8.2,0.0,2022-10-17 17:38:02.912,37.20005370679982,-80.57652776137047,B6956C80-D3C7-4BF8-B257-72245EF59B76,6.766786256174403,239.864728582187,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBB7FD999-EF7E-40B0-BA12-25724285AE11.png?alt=media&token=d0bc67fd-25b8-4968-a10c-49528cdbc938,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8FD1B48D-ADDC-47F5-AD74-07F8376FB84F.png?alt=media&token=91b2cc0c-de80-4d3e-962a-7ddff8621331,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R10; p4,10.0,4.0,346.79999999999995,56,Honeylocust,29.3,8.2,351.6
130,56,10,4,Honeylocust,8.2,0.0,2022-10-19 17:23:21.529,37.20013618472703,-80.57660638362222,3A378C02-FCF7-46C6-8A8D-ECC48F037E77,6.975379633152579,244.7840735668273,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F518D3C0B-F47C-415C-A823-069E8918CB57.png?alt=media&token=b3df3c2d-1285-4797-a446-1c01f37c5e22,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FEFC2F138-2879-45E0-A7C5-6CE9D1C49742.png?alt=media&token=5e964f3d-211f-451c-9db7-aa8c07befdae,5F2EA33C-65AD-4826-BF5C-D585E410C877,R10P4,10.0,4.0,346.79999999999995,56,Honeylocust,29.3,8.2,351.6
131,56,10,4,Honeylocust,8.2,0.0,2022-10-26 19:54:47.509,37.20019879754372,-80.57656229481154,4AC0D40F-B963-4CA2-9012-DAFDE429ECD4,7.776698962909969,340.3376406571996,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9B8BC271-21E8-40C0-BD8E-6A0BCA9E9963.png?alt=media&token=cf183544-c649-4615-9f68-b85b4f13fe93,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6212CAD3-F6C2-4178-970C-1E54558A4353.png?alt=media&token=b5a960b8-235b-4572-b132-d2ac2c7eedb3,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R10P4,10.0,4.0,346.79999999999995,56,Honeylocust,29.3,8.2,351.6
132,57,10,5,Honeylocust,8.1,0.0,2022-10-17 17:39:16.918,37.20016275536008,-80.57654293261521,2217E29B-711E-48EE-A96C-AC7FD5779938,7.450486144681616,238.1133657740796,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F008AF241-22DF-4575-89DA-D64B744C37F8.png?alt=media&token=eff33577-bed7-4d29-b050-475f9724fb1c,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FCBA9C6C5-61C2-42BA-971B-B7EF673FFE82.png?alt=media&token=1f029700-ada6-4049-8557-bf7a88fb3f49,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R10; p5,10.0,5.0,360.0,57,Honeylocust,29.0,8.2,348.0
133,57,10,5,Honeylocust,8.1,0.0,2022-10-19 17:22:09.747,37.20015596601851,-80.5765627139067,F9452071-6C29-4049-8AF5-53524B930C8A,7.849479402144125,257.9557989525983,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBC640E7B-CA96-4C3F-BA68-D1BB73166A88.png?alt=media&token=c904ae57-519a-4e08-aec1-06cf6f5c3f78,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F76B2BD6D-CD6C-4D73-AB26-EA4B6E26FB39.png?alt=media&token=bba8d35c-876c-420d-993e-241f9db70dff,5F2EA33C-65AD-4826-BF5C-D585E410C877,R10P5,10.0,5.0,360.0,57,Honeylocust,29.0,8.2,348.0
134,58,10,6,Honeylocust,9.4,0.0,2022-10-17 17:40:37.524,37.20024095851667,-80.57645668283158,DA232A18-67FE-4682-91D8-0B0D9AFC5047,8.518224743407544,275.224156267061,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6ACD305D-7822-4F18-AE0B-400C08D47415.png?alt=media&token=aaf5ca31-88b7-4265-88a8-db01e9d1ae45,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F22501704-F941-4601-931B-91F656611B4D.png?alt=media&token=1c479bef-0803-4034-aa18-12e0e6ed6c93,48A3274A-5E61-4644-8C5E-0E856E87AF4F,T10;p6,10.0,6.0,349.20000000000005,58,Honeylocust,30.1,9.5,361.20000000000005
135,58,10,6,Honeylocust,9.4,0.0,2022-10-19 17:20:38.269,37.20032050277777,-80.5765161943441,948E5FDC-5B22-4DA5-B7A2-1DD78CE4EB18,8.524513737423213,316.5473712710884,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1B96D83F-95B6-4279-AED4-FC2B38CD64F8.png?alt=media&token=78fcf3a9-150d-4969-8aae-77463585353d,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F036F12FA-F07D-4FE4-942A-F0B011CBE5C9.png?alt=media&token=6b3df3df-65cc-47c9-aa0b-76f518eba220,5F2EA33C-65AD-4826-BF5C-D585E410C877,R10P6,10.0,6.0,349.20000000000005,58,Honeylocust,30.1,9.5,361.20000000000005
136,58,10,6,Honeylocust,9.4,0.0,2022-10-26 19:52:57.634,37.20045804980882,-80.57637294761889,F8E79719-C585-470B-9C08-916D7929D965,8.174420341731995,353.0041627057894,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F04BF5CAC-62EE-40FA-83F6-5CE5DF1AC1B5.png?alt=media&token=5db11850-3ce5-45a3-9407-532e5eacd52c,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1B047E8D-F4A9-4903-AD5E-CBFAFB7FABD6.png?alt=media&token=1e812999-d1f7-4bd7-99c1-e2f0efadc3ad,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R10P6,10.0,6.0,349.20000000000005,58,Honeylocust,30.1,9.5,361.20000000000005
137,59,10,7,Honeylocust,9.5,0.0,2022-10-17 17:42:24.939,37.20100926628988,-80.57551747846773,2B2438E1-3524-4968-9F07-07A481C86518,7.749528396786667,307.4945802763691,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FFA487F94-14B8-4DE6-B360-F3CC8CE5EAC9.png?alt=media&token=c3741204-1090-4013-a415-40c3fc21db87,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB3ED9722-1168-4BA6-B3E2-FDB942C1BB77.png?alt=media&token=5db33a9d-9f21-4a4c-8fd4-c95bab99347e,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R10; p 7,10.0,7.0,334.8,59,Honeylocust,30.9,9.7,370.79999999999995
138,59,10,7,Honeylocust,9.5,0.0,2022-10-19 17:19:09.389,37.20037129711099,-80.57633732453041,30DBF0DD-FA79-49DF-B8BB-7BFA1851D60F,9.145405231498358,242.8915369229054,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC35C638F-F143-4A16-9992-69367CB258B8.png?alt=media&token=51f4dadf-f309-428c-9067-e6684c2f2732,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F622D2F17-FDEC-4249-97D9-1764F19119D9.png?alt=media&token=f828df08-0655-48a0-8c95-3a7079389f29,5F2EA33C-65AD-4826-BF5C-D585E410C877,R10P7,10.0,7.0,334.8,59,Honeylocust,30.9,9.7,370.79999999999995
139,59,10,7,Honeylocust,9.5,0.0,2022-10-26 19:51:41.416,37.19987172658197,-80.5754092743293,C5506506-34D9-4D9C-B20D-9F0963722A74,9.356852122179166,333.0231088352954,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FAC1037CE-643C-4959-BA00-99D0539DB90A.png?alt=media&token=d7333ce4-5682-4af9-b872-78b0ab700117,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F64366949-B709-4309-ACB4-2E48ADB3C263.png?alt=media&token=f859baf5-8c6b-466a-9af4-e2b52e1d6a62,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R10P7,10.0,7.0,334.8,59,Honeylocust,30.9,9.7,370.79999999999995
140,60,11,1,Honeylocust,8.4,0.0,2022-10-19 17:29:00.841,37.20008505511768,-80.57690343827062,B70B2ECA-2117-4367-865C-375613A3CEFD,8.083114356506528,233.3988167169526,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FCED89BF1-7AA9-4CE8-8BE9-B57686792894.png?alt=media&token=42c2698e-5aeb-4bc7-a73b-e408a393c8be,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8E7B01FB-9F5A-423B-9392-E911879893FD.png?alt=media&token=0c5870ca-58aa-4ff1-bcd0-bc42b7f93eaa,5F2EA33C-65AD-4826-BF5C-D585E410C877,R11P1,11.0,1.0,318.00000000000006,60,Honeylocust,28.8,8.2,345.6
